epoch,phase,loss,accuracy
1,train,1.8045780047866453,0.48026981450252954
1,test,0.6713110404704875,0.8090349075975359
2,train,1.4969869998950112,0.6708263069139966
2,test,0.5616544306890187,0.8585215605749487
3,train,1.42482428154026,0.7084317032040472
3,test,0.5668500532237412,0.8728952772073921
4,train,1.3926441843352872,0.7222596964586847
4,test,0.4657902821378297,0.893429158110883
5,train,1.3353097740487478,0.7444912872400224
5,test,0.4283119997204696,0.9026694045174538
6,train,1.3094704720195323,0.7639123102866779
6,test,0.41445849567835336,0.9053388090349076
7,train,1.305609581489252,0.7609050028105677
7,test,0.43837369829110295,0.9084188911704312
8,train,1.2789556833785058,0.7742270938729624
8,test,0.40106681226092933,0.9131416837782341
9,train,1.2767715132055557,0.7732152894884767
9,test,0.438784522650423,0.913347022587269
10,train,1.3153941644316915,0.7709668353007307
10,test,0.4561600584146668,0.9149897330595482
11,train,1.278986401716064,0.7652613827993254
11,test,0.3608184967381264,0.9182751540041068
12,train,1.241899999250784,0.7945474985947162
12,test,0.4097326757481945,0.9190965092402464
13,train,1.2322455765961127,0.7986790331646992
13,test,0.3847392546995954,0.9248459958932238
14,train,1.265419599928167,0.779876335019674
14,test,0.40964810096752474,0.9236139630390143
15,train,1.228359230547021,0.7973580663293985
15,test,0.4321857403925557,0.9240246406570842
16,train,1.250503885035705,0.7854974704890388
16,test,0.47789677128165164,0.917864476386037
17,train,1.233588199376926,0.799522203485104
17,test,0.4450469769124378,0.9225872689938398
18,train,1.2381117943098465,0.7939572793704328
18,test,0.39398029321762573,0.9297741273100616
19,train,1.2180757973554632,0.808459808881394
19,test,0.4069597344072937,0.9258726899383983
20,train,1.2077579555650855,0.8200112422709387
20,test,0.3989425024702319,0.9310061601642711
21,train,1.2062446387381014,0.8052838673412029
21,test,0.38631730550246074,0.9299794661190965
22,train,1.1986697355303086,0.8165542439572794
22,test,0.36036080428584644,0.9310061601642711
23,train,1.211072619186485,0.8057335581787521
23,test,0.4160427953795486,0.9277207392197125
24,train,1.2482614443233806,0.7892074198988196
24,test,0.35970231224256866,0.9324435318275154
