epoch,phase,loss,accuracy
1,train,4.254878055278741,0.2951096121416526
1,test,3.4128697792852196,0.42895277207392196
2,train,3.612298388210423,0.41379988757729064
2,test,3.2159707839973652,0.4698151950718686
3,train,3.3632338323641386,0.45716694772344013
3,test,3.0047405239003395,0.5047227926078028
4,train,3.217093136204703,0.4824620573355818
4,test,2.993586020792779,0.5166324435318275
5,train,3.098524917786948,0.5014052838673412
5,test,2.6632156115537797,0.5804928131416838
6,train,2.9804009371624027,0.5242270938729623
6,test,2.6009019679357386,0.5874743326488706
7,train,2.88829439199661,0.5393479482855537
7,test,2.4401680466575546,0.6119096509240246
8,train,2.829299476322262,0.5498032602585723
8,test,2.4989701332742427,0.5969199178644764
9,train,2.7548488503027793,0.5629005059021922
9,test,2.2843626549111744,0.6371663244353183
10,train,2.687966840893047,0.574283305227656
10,test,2.3419655290717216,0.6314168377823408
11,train,2.6334178590050836,0.5857223159078134
11,test,2.3022124619454574,0.6373716632443531
12,train,2.567353208497912,0.5972737492973581
12,test,2.2791130148165033,0.6472279260780287
13,train,2.5025362734984924,0.6071107363687465
13,test,2.2949221624730796,0.6425051334702259
14,train,2.456244753236647,0.6193648116919618
14,test,2.157160151665705,0.6558521560574948
15,train,2.4009812627634752,0.6260820685778528
15,test,2.1116431976490686,0.6770020533880904
16,train,2.3605240491617256,0.6315626756604834
16,test,2.04199902193747,0.6825462012320328
17,train,2.328594705990153,0.6406970207982012
17,test,2.0155247000942973,0.6885010266940451
18,train,2.274114581156876,0.646655424395728
18,test,2.0285482880515975,0.6829568788501027
19,train,2.2128293292049346,0.6592467678471051
19,test,2.0438102229664703,0.6741273100616016
20,train,2.176898725733722,0.6632939853850478
20,test,1.8993067995968296,0.709034907597536
21,train,2.156154802128329,0.667566048341765
21,test,1.8888428507889077,0.7059548254620123
22,train,2.1277985194347226,0.6734682405845981
22,test,1.869539925498884,0.706570841889117
23,train,2.0862052442787604,0.68035413153457
23,test,1.9228369487139723,0.706570841889117
24,train,2.0402170276427416,0.6887296233839235
24,test,1.9061161970455789,0.7047227926078029
25,train,2.0030449975267297,0.6937043282743114
25,test,1.7859621348567079,0.7268993839835729
26,train,1.976381608379765,0.7002248454187746
26,test,1.8011759228285333,0.7211498973305954
27,train,1.9495100026723038,0.7022765598650927
27,test,1.8784966734155737,0.711088295687885
28,train,1.9251189459971727,0.7075323215289488
28,test,1.7754756368895577,0.7268993839835729
29,train,1.88795121667625,0.7140809443507589
29,test,1.8826207849279322,0.7168377823408624
30,train,1.8615824283945084,0.7184373243395166
30,test,1.7141827527012914,0.7396303901437371
31,train,1.8292628851950068,0.7236930860033727
31,test,1.702347162543381,0.7351129363449692
32,train,1.8005741100622201,0.7269814502529511
32,test,1.6813117442434573,0.7439425051334703
33,train,1.7716620488405361,0.7349353569421023
33,test,1.8543490311448334,0.7217659137577002
34,train,1.7569630707563344,0.735300730747611
34,test,1.6583669908237653,0.7496919917864476
35,train,1.7156660596864688,0.7429173693086003
35,test,1.639497560103571,0.7587268993839835
36,train,1.6787953908822724,0.7478077571669477
36,test,1.6539496502102768,0.7525667351129364
37,train,1.6828526669100738,0.7470770095559303
37,test,1.6824100769520784,0.746611909650924
38,train,1.6466057532955383,0.7544125913434514
38,test,1.6983155842434454,0.7492813141683778
39,train,1.6300720234946497,0.7575323215289489
39,test,1.6193711835256102,0.762012320328542
40,train,1.5936800124740387,0.7620573355817876
40,test,1.5652477577726454,0.7659137577002053
41,train,1.5703393209375915,0.7665261382799325
41,test,1.5754934964483525,0.7605749486652977
42,train,1.5477519751533222,0.7713041034288927
42,test,1.625465646465701,0.766735112936345
43,train,1.5073610928435215,0.7811973018549747
43,test,1.6025754900194047,0.7626283367556468
44,train,1.4890398290734936,0.7824339516582349
44,test,1.7432751085479157,0.7383983572895277
45,train,1.4615776370521876,0.7859190556492411
45,test,1.5841551966001366,0.764476386036961
46,train,1.4382359541420724,0.7898538504777965
46,test,1.5885854835138185,0.7675564681724846
47,train,1.4308548284287261,0.7931984260820686
47,test,1.5266901796113783,0.7837782340862423
48,train,1.3955827887236503,0.7986228218100057
48,test,1.630358562332404,0.7640657084188912
49,train,1.3681994789701422,0.8058740865654862
49,test,1.58713594001911,0.7722792607802874
50,train,1.3399851824876765,0.8083473861720067
50,test,1.5757144884407153,0.7691991786447638
51,train,1.3359141286803873,0.8073917931422148
51,test,1.578663793579509,0.76652977412731
52,train,1.3118844931014406,0.8119168071950534
52,test,1.5095504168367484,0.7772073921971252
53,train,1.2827008882354256,0.8184654300168634
53,test,1.5260726810235996,0.7731006160164271
54,train,1.265196366495065,0.821557054525014
54,test,1.5223258870827834,0.7827515400410677
55,train,1.2427619422132075,0.8247892074198988
55,test,1.5538919596211866,0.7784394250513347
56,train,1.2316657097437465,0.8288926363125352
56,test,1.5200238149268916,0.7874743326488707
57,train,1.1916325248581028,0.8335862844294547
57,test,1.5388999820000338,0.7823408624229979
58,train,1.1858158499153226,0.835778527262507
58,test,1.5574777900315897,0.7776180698151951
59,train,1.1755504848181095,0.8374086565486228
59,test,1.5259530390067757,0.786652977412731
60,train,1.1328544760768906,0.8433108487914559
60,test,1.5222658562709175,0.7839835728952772
61,train,1.127447939187104,0.8474142776840922
61,test,1.5334460830296823,0.786652977412731
62,train,1.098391867541677,0.8517144463181563
62,test,1.505482332784782,0.7928131416837783
63,train,1.089431078679244,0.8507307476110174
63,test,1.522180241162772,0.786447638603696
64,train,1.0669949252126993,0.8554806070826307
64,test,1.4690886378043486,0.7960985626283368
65,train,1.0477846506943256,0.8580101180438449
65,test,1.5423856862027052,0.7872689938398357
66,train,1.0392878112932349,0.8606239460370995
66,test,1.571845277623719,0.7874743326488707
67,train,1.0048684518078594,0.8661888701517707
67,test,1.5146221978953243,0.790965092402464
