epoch,phase,loss,accuracy
1,train,2.203858150264532,0.2132939853850478
1,test,2.331788221277006,0.14271047227926079
2,train,2.1234337903462883,0.2656267566048342
2,test,2.0565905361449692,0.26303901437371663
3,train,2.067926171256157,0.3046936481169196
3,test,1.7066394806887335,0.393223819301848
4,train,2.0611294718523117,0.30986509274873525
4,test,1.6531002269388468,0.41334702258726896
5,train,2.022354741737104,0.33277121978639684
5,test,1.5905954779051168,0.4326488706365503
6,train,1.9973555939595575,0.3441540191118606
6,test,1.5626988714480547,0.4441478439425051
7,train,1.982124736055757,0.36000562113546936
7,test,1.557583624381549,0.46919917864476385
8,train,1.9731380835217396,0.36503653738055086
8,test,1.5266537724089573,0.4620123203285421
9,train,2.003411385448814,0.3525857223159078
9,test,1.5262584843919507,0.473305954825462
10,train,1.966364819846708,0.3685778527262507
10,test,1.494097454004464,0.5096509240246406
11,train,2.0116595843054057,0.3572793704328274
11,test,1.4880839647453667,0.4845995893223819
12,train,1.9500862359598556,0.3797920179876335
12,test,1.5036196296954303,0.49958932238193016
13,train,1.961021029258994,0.3697301854974705
13,test,1.4377671186928875,0.5225872689938398
14,train,1.955421695727991,0.39035975267003936
14,test,1.4002235627027508,0.5308008213552361
15,train,1.9347549227531737,0.3964586846543002
15,test,1.4210215621415594,0.5347022587268994
16,train,1.9080676372430512,0.40517144463181565
16,test,1.4024771212062797,0.5361396303901438
17,train,1.9381776417286762,0.3978920741989882
17,test,1.37278473245045,0.5383983572895277
18,train,1.913166516895305,0.4133783024170883
18,test,1.3490455455603785,0.5562628336755647
19,train,1.8954363983758988,0.41829679595278246
19,test,1.333553767400111,0.5402464065708419
20,train,1.848753428660195,0.4470770095559303
20,test,1.2847225801166322,0.5685831622176591
21,train,1.8890573578379408,0.4177627880831928
21,test,1.3084873560272938,0.550924024640657
22,train,1.848244100155758,0.45578976953344574
22,test,1.2580452506302318,0.571047227926078
23,train,1.8752081589058185,0.4428611579539067
23,test,1.3127965790535145,0.5605749486652978
24,train,1.8640005963380717,0.4332771219786397
24,test,1.2802497038361473,0.5724845995893224
25,train,1.8724687704817509,0.4424395727937043
25,test,1.317275477924386,0.5897330595482546
26,train,1.826328896471059,0.4601461495222035
26,test,1.230076264258038,0.5913757700205339
27,train,1.8134993164106459,0.4684654300168634
27,test,1.23551254027678,0.5905544147843942
28,train,1.8490063024545533,0.44196177627880834
28,test,1.217581299638846,0.602258726899384
29,train,1.845015082659515,0.4563237774030354
29,test,1.2049021799706336,0.5975359342915811
30,train,1.866618652957554,0.45331646992692526
30,test,1.2390309154130594,0.5831622176591376
31,train,1.8351138828978772,0.4679595278246206
31,test,1.2181079444944,0.6121149897330596
32,train,1.777852664160018,0.48788645306351885
32,test,1.161444761082377,0.6143737166324436
33,train,1.8616641492907957,0.45539629005059024
33,test,1.1852405520190448,0.6213552361396304
34,train,1.7895393021392179,0.4845980888139404
34,test,1.167922205406048,0.6190965092402464
35,train,1.8263328527988778,0.47403035413153455
35,test,1.199466061004623,0.626694045174538
36,train,1.7852780313288112,0.4908375491849354
36,test,1.168104772597123,0.6250513347022587
37,train,1.7757048967649858,0.4973299606520517
37,test,1.1508809061265823,0.6318275154004107
38,train,1.756210119339641,0.5028948847667228
38,test,1.0811350124817365,0.6443531827515401
39,train,1.7294280619618596,0.512141652613828
39,test,1.0620837841190596,0.6603696098562628
40,train,1.7948647484476477,0.4943788645306352
40,test,1.1189621034833686,0.6459958932238193
41,train,1.7664814676978469,0.5090500281056773
41,test,1.0971724249254262,0.6589322381930185
42,train,1.7793120065788797,0.5068296795952782
42,test,1.163259676349726,0.6418891170431211
43,train,1.748598319925305,0.5059021922428331
43,test,1.0558916911452214,0.65564681724846
44,train,1.7581595148244153,0.5093029792017988
44,test,1.0474669338496558,0.6597535934291581
45,train,1.7601229602932729,0.5240022484541877
45,test,1.0989518551366284,0.6616016427104723
46,train,1.7340414142796268,0.5300730747611018
46,test,1.0443337078701544,0.6655030800821355
47,train,1.7614648672219673,0.5133501967397415
47,test,1.0523159706127472,0.6585215605749487
48,train,1.717307658514459,0.5272344013490725
48,test,1.0168786822403235,0.6620123203285421
49,train,1.7332569320661557,0.5313378302417089
49,test,1.0110340963398896,0.6714579055441479
50,train,1.649433197581145,0.5577852726250703
