epoch,phase,loss,accuracy
1,train,1.481343981816301,0.4648960089938168
1,test,1.3523819711908422,0.5078028747433265
2,train,1.4710635142891912,0.4705452501405284
2,test,1.3395187543892517,0.5248459958932238
3,train,1.456107273391286,0.4772062956717257
3,test,1.367891728951456,0.504312114989733
4,train,1.451589801004591,0.47818999437886456
4,test,1.3223101577230059,0.5219712525667352
5,train,1.4499970360911918,0.4796233839235526
5,test,1.3335260429911056,0.5164271047227926
6,train,1.4374962685683124,0.48232152894884767
6,test,1.2993683809617216,0.5351129363449691
7,train,1.4356230994032098,0.48209668353007307
7,test,1.3178808697440052,0.5262833675564682
8,train,1.4251613488553816,0.488336143901068
8,test,1.3161288420032917,0.5314168377823408
9,train,1.4267641901768882,0.4869308600337268
9,test,1.3005586492941854,0.5303901437371663
10,train,1.4188532360890664,0.487380550871276
10,test,1.2919194470196045,0.5375770020533881
11,train,1.4088952093730152,0.4897133220910624
11,test,1.285183505649684,0.531211498973306
12,train,1.4146289554588443,0.4887858347386172
12,test,1.3036336284398542,0.5328542094455853
13,train,1.4060330983827194,0.494575604272063
13,test,1.2899092227281732,0.5342915811088296
14,train,1.3961666118033218,0.5010680157391794
14,test,1.293035302367788,0.533264887063655
15,train,1.399745937543615,0.5000562113546937
15,test,1.2944233751394911,0.5305954825462013
16,train,1.3967435657341472,0.49654300168634063
16,test,1.2786105913303227,0.546611909650924
17,train,1.4015877545047437,0.49721753794266443
17,test,1.2566118426146693,0.5425051334702259
18,train,1.3893299653062396,0.5026700393479483
18,test,1.2793182831770096,0.5365503080082136
19,train,1.383995951676114,0.5032321528948848
19,test,1.2742899881496077,0.5425051334702259
20,train,1.381211010601629,0.5067734682405846
20,test,1.2808347174763923,0.5394250513347022
21,train,1.377751703460676,0.5031197301854975
21,test,1.293201547090033,0.5328542094455853
22,train,1.3744988006309822,0.50654862282181
22,test,1.2732573597827732,0.5425051334702259
23,train,1.3676726068386273,0.508628442945475
23,test,1.2573593441221014,0.5505133470225873
24,train,1.3705798221210739,0.5062956717256886
24,test,1.2858554007336345,0.5414784394250514
25,train,1.366625271773593,0.5091624508150646
25,test,1.2567343594602,0.5521560574948665
26,train,1.360668041184754,0.5108487914558741
26,test,1.2677610481544197,0.5484599589322382
27,train,1.362584281718215,0.512619449128724
27,test,1.2493179716858287,0.5537987679671458
28,train,1.3551583040692017,0.5149522203485104
28,test,1.2388906459054418,0.5593429158110883
29,train,1.3513018541218123,0.5155705452501406
29,test,1.2500473342147451,0.5546201232032855
30,train,1.3491734176756895,0.5196739741427768
