epoch,phase,loss,accuracy
1,train,1.8674748851718228,0.5056211354693648
1,test,0.8004288451137973,0.7213552361396304
2,train,1.8068964027031678,0.510061832490163
2,test,0.8159176103633042,0.7154004106776181
3,train,1.770128966624178,0.5296233839235526
3,test,0.7914670035824394,0.7240246406570842
4,train,1.7412155924786872,0.5503091624508151
4,test,0.78803954134242,0.7256673511293634
5,train,1.7188657767052997,0.5594716132658797
5,test,0.7901951647147506,0.7281314168377824
6,train,1.7274053396570206,0.5452220348510399
6,test,0.7705891416058158,0.7342915811088295
7,train,1.737238301220337,0.5487352445193929
7,test,0.7865909417062324,0.733264887063655
8,train,1.729142733569089,0.5449128724002249
8,test,0.7691868014159389,0.7336755646817248
9,train,1.713142036627758,0.5676784710511523
9,test,0.7841455731548568,0.7303901437371663
10,train,1.6993141074472764,0.5695334457560427
10,test,0.7782778418039639,0.735728952772074
11,train,1.7064516499713942,0.5672849915682968
11,test,0.7842618878861962,0.7347022587268994
12,train,1.6971511801552948,0.5722596964586847
12,test,0.7752016238608155,0.733264887063655
13,train,1.6798804814658719,0.5847386172006745
13,test,0.7582012100386178,0.7412731006160164
14,train,1.6805086877387585,0.578274311410905
14,test,0.7445068449210337,0.7472279260780287
15,train,1.6940519547449062,0.5762507026419337
15,test,0.7836177947340071,0.7344969199178645
16,train,1.6835697051713545,0.5844294547498595
16,test,0.7590528305795893,0.7462012320328542
17,train,1.677666171311394,0.5818718381112985
17,test,0.7601955355315237,0.7488706365503079
18,train,1.6641292548970334,0.5933951658234964
18,test,0.7586705529469484,0.7472279260780287
19,train,1.6580082052674703,0.5926082068577853
19,test,0.7460216046358771,0.7488706365503079
20,train,1.6590454555750562,0.596008993816751
20,test,0.7544618755884973,0.7462012320328542
21,train,1.6764775106516898,0.586424957841484
21,test,0.7904375295619456,0.7320328542094455
22,train,1.7019139604530957,0.572372119168072
22,test,0.7684701359247524,0.7418891170431211
23,train,1.6773848666040465,0.5875210792580101
23,test,0.7800004549584595,0.7388090349075975
24,train,1.6840802373210657,0.5772062956717257
24,test,0.7517501461187672,0.7523613963039014
25,train,1.6614359670840602,0.5857223159078134
25,test,0.755299786693996,0.7478439425051334
26,train,1.678600802737853,0.5803260258572231
26,test,0.7745552410335267,0.7433264887063655
27,train,1.6740941092832629,0.5837830241708826
27,test,0.7819672378671243,0.742299794661191
28,train,1.6758395230656196,0.5724845418774592
28,test,0.7633897173331259,0.7425051334702258
29,train,1.6443155869129604,0.5957841483979764
29,test,0.7808615693321463,0.7383983572895277
30,train,1.7023099338693388,0.5664418212478921
30,test,0.7762454960380492,0.7408624229979466
31,train,1.6533395136253697,0.5930578976953345
31,test,0.7453096105087954,0.7484599589322382
32,train,1.6415291007949504,0.6083473861720068
32,test,0.7517448961612381,0.7490759753593429
33,train,1.6498198013616587,0.5897133220910624
33,test,0.7724648588247123,0.7478439425051334
34,train,1.6492288449428403,0.6005621135469364
34,test,0.784333184587882,0.7416837782340863
35,train,1.6298708828866582,0.6057897695334458
35,test,0.7534193248474622,0.7459958932238193
36,train,1.6702289257242546,0.5890949971894323
36,test,0.743291966063286,0.7482546201232033
37,train,1.6414689545553678,0.6050028105677346
37,test,0.7768631750798078,0.7447638603696098
38,train,1.666370106319687,0.5887296233839235
38,test,0.758482769468237,0.7509240246406571
39,train,1.6402004529144605,0.6014896008993816
39,test,0.7505691645816122,0.7503080082135524
40,train,1.6666792408276838,0.588336143901068
40,test,0.7575535825145807,0.7494866529774127
41,train,1.6769535838787042,0.578442945474986
41,test,0.7730957624848619,0.7425051334702258
42,train,1.6634552259536324,0.589460370994941
42,test,0.7582251017098555,0.7482546201232033
43,train,1.6589971806508494,0.5989038785834738
43,test,0.7640746719538554,0.7509240246406571
44,train,1.6604572123124937,0.5930860033726812
44,test,0.7492716164559554,0.7513347022587269
