epoch,phase,loss,accuracy
1,train,0.5542405988273492,0.8268128161888701
1,test,0.5090300953363736,0.8295687885010267
2,train,0.5071299414342545,0.8286958965711074
2,test,0.4943509009829292,0.8297741273100616
3,train,0.5035242845732018,0.8290893760539629
3,test,0.48763490311908525,0.8318275154004107
4,train,0.4908579777773342,0.832433951658235
4,test,0.4835487808534986,0.8349075975359342
5,train,0.49019373899232543,0.8333333333333334
5,test,0.4796911383556389,0.8344969199178645
6,train,0.4789662600903782,0.8360876897133221
6,test,0.4790760190702317,0.8357289527720739
7,train,0.4790273175673782,0.8363687464867904
7,test,0.48133642054191605,0.8353182751540041
8,train,0.47854250786075303,0.8350477796514896
8,test,0.4794242340558853,0.8338809034907597
9,train,0.4651047250975244,0.8395165823496347
9,test,0.476450293228122,0.835523613963039
10,train,0.4690749222204349,0.839460370994941
10,test,0.47327374030187636,0.837782340862423
11,train,0.4658235716411007,0.8377178189994379
11,test,0.4722309290750805,0.8367556468172485
12,train,0.46324567077466783,0.8398257448004497
12,test,0.4705357325272883,0.8388090349075975
13,train,0.46725986303406664,0.8374086565486228
13,test,0.47041909337288546,0.8414784394250513
14,train,0.4585075193908256,0.8435919055649241
14,test,0.47222348779623513,0.8383983572895277
15,train,0.45382679956826416,0.841371557054525
15,test,0.47102306235497493,0.8390143737166325
16,train,0.4593335158842343,0.8436481169196177
16,test,0.47090965364992743,0.839835728952772
17,train,0.45522508572299136,0.8422428330522765
17,test,0.46873866268251957,0.8394250513347022
18,train,0.45582050483437186,0.8430860033726812
18,test,0.465140697256006,0.8386036960985627
19,train,0.45251538938789837,0.8439853850477796
19,test,0.4674269159961285,0.8392197125256673
20,train,0.45490708835946503,0.8442664418212479
20,test,0.4673928568372981,0.8402464065708419
21,train,0.4453625882589931,0.846318156267566
21,test,0.4691411535475533,0.8383983572895277
22,train,0.4487176074011397,0.8445193929173693
22,test,0.47031139952935724,0.8396303901437372
23,train,0.44714710918486017,0.8450815064643058
23,test,0.4699689921657163,0.8388090349075975
24,train,0.44620059312160526,0.8449409780775716
24,test,0.4691362027882061,0.8427104722792608
25,train,0.4443906987396903,0.8460933108487915
25,test,0.4707196734034795,0.8404517453798768
26,train,0.43717821253826944,0.8488195615514333
26,test,0.46809669930097747,0.8425051334702258
27,train,0.44538537427707625,0.8457841483979764
27,test,0.46419196551095776,0.8414784394250513
28,train,0.43992810635971447,0.8473018549747049
28,test,0.464613701173657,0.84435318275154
29,train,0.442271246784118,0.8465148960089939
29,test,0.46365031229152326,0.8431211498973306
30,train,0.43655752485357285,0.848397976391231
30,test,0.46545198217064937,0.8435318275154003
31,train,0.4362045984311074,0.8474142776840922
31,test,0.4666794273275614,0.8437371663244353
32,train,0.4385156940817498,0.8474704890387859
32,test,0.4683511512602624,0.8447638603696098
33,train,0.4355266028304258,0.8478077571669478
33,test,0.4654428985329379,0.8449691991786448
34,train,0.43838300945183883,0.849522203485104
34,test,0.46485705477256306,0.8435318275154003
35,train,0.4310271537089495,0.8510118043844856
35,test,0.46713554482195657,0.8435318275154003
36,train,0.4294441896888096,0.8517987633501968
36,test,0.46820970751666435,0.8429158110882957
37,train,0.42567861367974,0.8530916245081507
37,test,0.46911717158813004,0.8412731006160165
38,train,0.428366035001877,0.8518830803822373
38,test,0.4671466254355726,0.8427104722792608
39,train,0.424014325289997,0.8515458122540753
39,test,0.4672759984675374,0.8449691991786448
40,train,0.43271899610640563,0.8497470489038786
40,test,0.4672613319552655,0.8427104722792608
41,train,0.4231409916353735,0.8535694210230467
41,test,0.4626013727648302,0.8449691991786448
42,train,0.41975272191649676,0.8553962900505903
42,test,0.4659856696026036,0.842299794661191
43,train,0.42499795453209366,0.8537942664418212
43,test,0.4662024707642424,0.84435318275154
44,train,0.4210069016166588,0.8529510961214165
44,test,0.4700151305546261,0.8433264887063655
45,train,0.42722066496114103,0.8507588532883643
45,test,0.46599360279723606,0.8449691991786448
46,train,0.42178605881683473,0.8523608768971332
46,test,0.4679539860518806,0.8435318275154003
47,train,0.4206337492240822,0.8539910061832491
47,test,0.465713252020078,0.8412731006160165
48,train,0.4135286026821169,0.8560146149522203
48,test,0.4684658064122562,0.8425051334702258
